"commodity","horizon","beta_pre","beta_post","beta_diff","n_pre","n_post","nvalid","lower_diff90","lower_diff68","upper_diff68","upper_diff90","lower_pre90","lower_pre68","upper_pre68","upper_pre90","lower_post90","lower_post68","upper_post68","upper_post90"
"Coffee",12,-0.0618154744555015,-0.499627809864041,-0.43781233540854,103,180,500,-1.89771430878985,-1.36027591636848,0.962286544407668,1.79368985906432,-2.50416660497947,-1.44921546652961,0.653535648140966,1.1360307872493,-1.40936430181492,-1.07181739411593,-0.0918860830932555,0.196480188611505
"Coffee",13,-0.519427410056769,-0.785401244066019,-0.265973834009249,103,179,500,-1.96556452868696,-1.34092881857047,1.38339429953479,2.44387075363535,-3.35970083609108,-2.15663389648741,0.327317347297732,0.744102879578592,-1.77192730877882,-1.43231147932241,-0.280154395931206,0.0461774644860197
"Coffee",14,-0.282147719467893,-0.755244150310881,-0.473096430842988,103,178,500,-2.24010805660869,-1.59241341316657,1.48329647404187,2.51058847597602,-3.2882382559629,-2.11132137634644,0.557989402880551,1.16559054705157,-1.7862615238148,-1.42510446602212,-0.204396482459645,0.151688649156735
"Coffee",15,-0.0299057185715338,-0.541015143057072,-0.511109424485538,103,177,500,-2.379147395687,-1.63792992889294,1.30685270084192,2.15986691805765,-2.89357014424445,-1.70381076327828,0.865776323029317,1.45031031942996,-1.64944635021336,-1.24913604023198,-0.00183555004867866,0.337969029138308
"Coffee",16,-0.189171730226203,-0.622559590025207,-0.433387859799004,103,176,500,-2.26075454976694,-1.58569415379352,1.32452864914836,2.26552989207028,-2.88976806785434,-1.79649602767108,0.654228347746381,1.19771397581995,-1.75190585904616,-1.33039534138024,-0.0280250312397949,0.412272798490567
"Coffee",17,-0.221274219406696,-0.641586513202518,-0.420312293795822,103,175,500,-2.32710919573764,-1.51197307194118,1.43727017663947,2.25254380606975,-3.01670039780646,-1.82616282517565,0.707877477188101,1.32008337097586,-1.71924470059936,-1.31339299441326,-0.00638709047447272,0.327270476019622
"Coffee",18,-0.504789739947646,-0.691639608443792,-0.186849868496146,103,174,500,-2.22641779816351,-1.30284947690619,1.43058076900189,2.42807073587092,-2.95986808398229,-1.92332298302415,0.455042478958236,1.17262067000631,-1.74609296222997,-1.31695879046158,-0.0893622412230562,0.304767708789659
"Coffee",19,-0.534334748157643,-0.504619392301337,0.0297153558563068,103,173,500,-1.8442501577333,-1.14442356587028,1.80614777399446,2.82744603100838,-3.08402088620958,-2.07719557943286,0.401994978233551,1.17467518635626,-1.59482849407709,-1.15875254434423,0.126798024208648,0.60425791043601
"Coffee",20,-0.270440546460588,-0.76592976408324,-0.495489217622652,103,172,500,-2.58937221999831,-1.63744483368277,1.42406920715563,2.60674588957144,-3.11583843526252,-1.98303876048596,0.796106815221589,1.45648168699525,-1.80280001684117,-1.43568273591962,-0.105074029887465,0.379264201168237
"Coffee",21,-0.476759852558545,-0.689541960579461,-0.212782108020916,103,171,500,-2.44532296896109,-1.39571171150003,1.76151815455616,3.00482349893696,-3.49589089295663,-2.14665652498186,0.563193801158564,1.425940123574,-1.67130401305878,-1.33003309795426,0.00332141241880731,0.485976241093571
