"commodity","horizon","beta_pre","beta_post","beta_diff","n_pre","n_post","nvalid","lower_diff90","lower_diff68","upper_diff68","upper_diff90","lower_pre90","lower_pre68","upper_pre68","upper_pre90","lower_post90","lower_post68","upper_post68","upper_post90"
"Gold",20,0.117681248708208,-0.285883345704264,-0.403564594412472,163,172,500,-1.34623369242898,-1.00484377962706,0.0813847038152357,0.404155972276196,-0.477678916208746,-0.225164754315384,0.506179663362921,0.715611723615497,-0.931573450570752,-0.700281741367364,0.0791520425327479,0.324283979762636
"Gold",21,0.207234950745266,-0.30829543582057,-0.515530386565836,163,171,500,-1.47193370919553,-1.09673694859406,-0.00874340132424113,0.32081615554812,-0.35337967245726,-0.114937443386476,0.619401312867679,0.776901483215481,-1.00719795419474,-0.747176322774618,0.0985860655734233,0.358048362445523
"Gold",22,0.234173180401294,-0.225505697575118,-0.459678877976412,163,170,500,-1.40531850632374,-1.09888571538924,0.0653620950426135,0.436305322319209,-0.386949702797991,-0.147266875503871,0.621201380863051,0.824581110083575,-0.930922648364278,-0.661083399632118,0.18112264572544,0.43970715274088
"Gold",23,0.2711897615664,-0.335827672941818,-0.607017434508218,163,169,500,-1.60918342242311,-1.24282013123284,-0.0630639250701871,0.326350637801106,-0.421056172517157,-0.103180272538825,0.682128752356553,0.874974176287314,-1.06337482193956,-0.787851033385105,0.0648859683144786,0.335837766515365
"Gold",24,0.246966284373118,-0.403166461128124,-0.650132745501242,163,168,500,-1.65477952883235,-1.29603910323406,-0.0447817612919574,0.378465474914606,-0.47741333734193,-0.170248813780012,0.654013571821477,0.856212228545073,-1.13817725418697,-0.853273449064953,0.0260502817291526,0.292133023918538
"Oil",0,0.100224914705133,0.362354066136817,0.262129151431684,163,190,500,-0.316003449992787,-0.161179733295947,0.470814881960724,0.646551373929581,-0.182204544782628,-0.0798308003471077,0.272749851770027,0.404925105548327,-0.100324566596898,0.0111776106458212,0.518810451025207,0.664745571240164
"Oil",1,0.447775612375981,0.515296515210074,0.0675209028340931,163,190,500,-0.845895682235241,-0.53612698489807,0.366493226684383,0.732369793476307,-0.00144791335001359,0.181139409748519,0.769977051383286,1.05284528554562,-0.0913119952034586,0.0304742203333894,0.758129082069519,0.941152617911059
"Oil",2,0.542392616676944,0.327385744636896,-0.215006872040048,163,190,500,-0.972720204877111,-0.714026344182977,0.0745442635401722,0.312056337322939,0.137754020098377,0.271723462484229,0.878294389001908,1.11249533952321,-0.180564280474564,0.00890768084748464,0.518660789084139,0.668697584945726
"Oil",3,0.24361806314969,0.253317470253972,0.00969940710428174,163,189,500,-0.692621187486316,-0.453146016929452,0.375156881188323,0.649183057546988,-0.302890789374658,-0.10013642793316,0.553685367038706,0.76437579295703,-0.245115787731019,-0.0607340952392096,0.456847331766911,0.591385657196817
"Oil",4,0.224782364443198,0.369656224933179,0.144873860489981,163,188,500,-0.655556573076288,-0.393982059996852,0.486723583244465,0.819192505486957,-0.405953221237664,-0.15393575641839,0.542695521405233,0.769717480496979,-0.239025116076661,-0.0451459493703481,0.530087843899723,0.704084701200419
"Oil",5,0.274858655684856,0.272775135586244,-0.0020835200986119,163,187,500,-0.882732489566898,-0.599211228369949,0.459322662739308,0.877553372923649,-0.547309490346434,-0.181119645803665,0.654815926701519,0.953177482779866,-0.306686470208877,-0.117822080962395,0.469558250125262,0.675954662636301
"Oil",6,0.715572231065612,-0.0130844005470916,-0.728656631612704,163,186,500,-1.82713802513616,-1.45086652213478,-0.185259831153589,0.261055640073955,-0.209559670486131,0.174377914382816,1.1576010175637,1.44740269412759,-0.799508476961384,-0.533813276900662,0.263412690502511,0.489843737264377
"Oil",7,0.698585801070891,0.202596518333902,-0.495989282736989,163,185,500,-1.64697793970123,-1.24214152533037,0.132844176724931,0.640902076229326,-0.421338438354689,0.0710477956820134,1.15801467750428,1.54423984831785,-0.565358133653912,-0.276878384991736,0.471231268052212,0.669241612753492
"Oil",8,0.893393062627321,-0.0273810272644929,-0.920774089891814,163,184,500,-2.13324491528652,-1.72025270426767,-0.335445882383028,0.269406573449388,-0.166672817005887,0.253871122009301,1.42457616571285,1.74241780302406,-0.959845975957976,-0.581943935455471,0.288374388754419,0.506201676267598
